source_mat_id,sea_surf_temp,sea_surf_temp_method,ph,ph_method,sediment_temp,sediment_temp_method,redox_potential,redox_potential_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,chlorophyll,chlorophyll_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,magnesium,magnesium_method,methane,methane_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,oxy_stat_samp,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,particle_class,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,porosity,pressure,pressure_method,sea_surf_salinity,sea_surf_salinity_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,water_current,water_current_method
http://example.com/EMOBON_BPNS_So_221027_macro_3,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221027_macro_4,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221027_macro_blank,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221027_meio_1,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221027_meio_2,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221027_meio_3,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221027_meio_4,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221027_meio_blank,NA,CTD broken,NA,no pH measured,NA,CTD broken,NA,NA,,,,,,,,,,,,,,,,,,,,NA,CTD broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CTD broken,NA,CTD broken,,,,,,,,
http://example.com/EMOBON_BPNS_So_221212_micro_1,9.135,CTD,6.6,LLG PH METER 5,7.8,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,9.149678,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,32.018,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_221212_micro_2,9.135,CTD,6.6,LLG PH METER 5,7.8,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,9.149678,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,32.018,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_221212_micro_3,9.135,CTD,6.6,LLG PH METER 5,7.8,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,9.149678,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,32.018,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_221212_micro_4,9.135,CTD,6.6,LLG PH METER 5,7.8,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,9.149678,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,32.018,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_221212_micro_blank,9.135,CTD,6.6,LLG PH METER 5,7.8,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,9.149678,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,32.018,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_221212_micro_blank,9.135,CTD,6.6,LLG PH METER 5,7.8,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,9.149678,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,32.018,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230216_micro_1,6.812,CTD,NA,no pH measured,7.326,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,-1.8901,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,problem with underway data,33.238,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230216_micro_2,6.812,CTD,NA,no pH measured,7.326,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,-1.8901,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,problem with underway data,33.238,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230216_micro_3,6.812,CTD,NA,no pH measured,7.326,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,-1.8901,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,problem with underway data,33.238,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230216_micro_4,6.812,CTD,NA,no pH measured,7.326,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,-1.8901,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,problem with underway data,33.238,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230216_micro_blank,6.812,CTD,NA,no pH measured,7.326,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,-1.8901,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,problem with underway data,33.238,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230216_micro_blank,6.812,CTD,NA,no pH measured,7.326,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,-1.8901,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,problem with underway data,33.238,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_micro_1,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_micro_2,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_micro_3,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_micro_4,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_micro_blank,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_micro_blank,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_macro_1,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_macro_2,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_macro_3,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_macro_4,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_macro_blank,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_meio_1,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_meio_2,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_meio_3,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_meio_4,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230425_meio_blank,NA,"waves too high, no CTD possible",NA,no pH measured,NA,"waves too high, no CTD possible",NA,NA,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"waves too high, no CTD possible",NA,"waves too high, no CTD possible",,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_micro_1,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_micro_2,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_micro_3,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_micro_4,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_micro_blank,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_micro_blank,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_meio_1,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_meio_2,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_meio_3,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_meio_4,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
http://example.com/EMOBON_BPNS_So_230621_meio_blank,,CTD,NA,no pH measured,,CTD,NA,NA,,,,,,,,,,,,,,,,,,,,,CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD,,CTD,,,,,,,,
